cust_name,cust_site_id,tca_system_id,gss_qry_vrsn,LogDate,LogDOW,LogTime,Timestamp,Hour,Minute10,RSSInterval,NodeGen,AMPS,CPUs,DBSRelease,PMCOD,WMCOD,IOCOD,MinMemSizeGB,MaxMemSizeGB,NumNodes,AvgCPUBusy,MaxCPUBusy,AvgPctOSCPU,MaxPctOSCPU,AvgPctIOWait,AvgRunQSz,MaxRunQSz,MaxPctIOWait,PctReadsCnt,PctReadsKB,AvgPosReadSec,AvgPreReadSec,AvgWriteSec,AvgIOPsSec,MaxIOPsSec,AvgMBSecNode,MaxMBSecNode,AvgReadMBSecNode,AvgWriteMBSecNode,TtlMBSecGen,TtlReadMBSecGen,TtlWriteMBSecGen,TtlPosReadSecGen,TtlPreReadSecGen,TtlWriteSecGen,KBRead,KBWrite,PermCacheEffKB,SpoolCacheEffKB,TotalCacheEffKB,PermCacheEffCnt,SpoolCacheEffCnt,PermDBCacheEffCnt,PermCICacheEffCnt,SpoolDBCacheEffCnt,SpoolCICacheEffCnt,LogPermDBSecNode_SVPR,LogPermCISecNode_SVPR,LogSpoolDBSecNode_SVPR,LogSpoolCISecNode_SVPR,PhySpoolDBSecNode_SVPR,PhySpoolCISecNode_SVPR,PhyPermDBSecNode_SVPR,PhyPermCISecNode_SVPR,LogPermReadSecNode_SVPR,LogSpoolReadSecNode_SVPR,LogPermReadMBSecNode_SVPR,LogSpoolReadMBSecNode_SVPR,PhyPermPosReadMBSecNode_SVPR,PhyPermPreReadMBSecNode_SVPR,PhySpoolPosReadMBSecNode_SVPR,PhySpoolPreReadMBSecNode_SVPR,PhyPermPosReadSecNode_SVPR,PhyPermPreReadSecNode_SVPR,PhySpoolPosReadSecNode_SVPR,PhySpoolPreReadSecNode_SVPR,PhyPermWriteSecNode_SVPR,PhySpoolWriteSecNode_SVPR,PhyPermWriteMBSecNode_SVPR,PhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadMBSecNode_SVPR,TtlPhySpoolReadMBSecNode_SVPR,TtlPhyPermWriteMBSecNode_SVPR,TtlPhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadsSecNode_SVPR,TtlPhySpoolReadsSecNode_SVPR,TtlPhyWriteSecNode_SVPR,TtlPhyWriteMBSecNode_SVPR,TtlLogReadMBSecNode_SVPR,TtlPhyReadMBSecNode_SVPR,CylReadRequestsSecNode_SVPR,CylReadSecNode_SVPR,CylReadBlocksSecNode_SVPR,CylReadDenThrSecNode_SVPR,CylReadDenCacheSecNode_SVPR,PermDirtyRelSecNode_SVPR,PermCleanRelSecNode_SVPR,PermDirtyRelMBSecNode_SVPR,PermCleanRelMBSecNode_SVPR,PermAgedWriteMBSecNode_SVPR,SpoolDirtyRelSecNode_SVPR,SpoolCleanRelSecNode_SVPR,SpoolDirtyRelMBSecNode_SVPR,SpoolCleanRelMBSecNode_SVPR,SpoolAgedWriteMBSecNode_SVPR,WALTJWriteMBSecNode_SVPR,WALTJDirtyRelMBSecNode_SVPR,PhysWALTJReadMBSecNode_SVPR,AvgPtPReadsSec,MaxPtPReadsSec,AvgPtPWritesSec,MaxPtPWritesSec,AvgPtPReadMBSec,MaxPtPReadMBSec,AvgPtPWriteMBSec,MaxPtPWriteMBSec,AvgBrdReadsSec,MaxBrdReadsSec,AvgBrdWritesSec,MaxBrdWritesSec,AvgBrdReadMBSec,MaxBrdReadMBSec,AvgBrdWriteMBSec,MaxBrdWriteMBSec,AvgPgSwapInSec,MaxPgSwapInSec,AvgPgSwapOutSec,MaxPgSwapOutSec,AvgHDDReadMBSecNode_SPDSK,MaxHDDReadMBSecNode_SPDSK,AvgHDDWriteMBSecNode_SPDSK,MaxHDDWriteMBSecNode_SPDSK,AvgHDDReadsSecNode_SPDSK,MaxHDDReadsSecNode_SPDSK,AvgHDDWritesSecNode_SPDSK,MaxHDDWritesSecNode_SPDSK,AvgHDDReadResp,MaxHDDReadResp,AvgHDDWriteResp,MaxHDDWriteResp,AvgSSDReadMBSecNode_SPDSK,MaxSSDReadMBSecNode_SPDSK,AvgSSDWriteMBSecNode_SPDSK,MaxSSDWriteMBSecNode_SPDSK,AvgSSDReadsSecNode_SPDSK,MaxSSDReadsSecNode_SPDSK,AvgSSDWritesSecNode_SPDSK,MaxSSDWritesSecNode_SPDSK,AvgSSDReadResp,MaxSSDReadResp,AvgSSDWriteResp,MaxSSDWriteResp,AvgWISSDReadMBSecNode_SPDSK,MaxWISSDReadMBSecNode_SPDSK,AvgWISSDWriteMBSecNode_SPDSK,MaxWISSDWriteMBSecNode_SPDSK,AvgWISSDReadsSecNode_SPDSK,MaxWISSDReadsSecNode_SPDSK,AvgWISSDWritesSecNode_SPDSK,MaxWISSDWritesSecNode_SPDSK,AvgWISSDReadResp,MaxWISSDReadResp,AvgWISSDWriteResp,MaxWISSDWriteResp,AvgRISSDReadMBSecNode_SPDSK,MaxRISSDReadMBSecNode_SPDSK,AvgRISSDWriteMBSecNode_SPDSK,MaxRISSDWriteMBSecNode_SPDSK,AvgRISSDReadsSecNode_SPDSK,MaxRISSDReadsSecNode_SPDSK,AvgRISSDWritesSecNode_SPDSK,MaxRISSDWritesSecNode_SPDSK,AvgRISSDReadResp,MaxRISSDReadResp,AvgRISSDWriteResp,MaxRISSDWriteResp,AvgPECPUBusy,MaxPECPUBusy,AvgGTWCPUBusy,MaxGTWCPUBusy,AvgAMPCPUBusy,MaxAMPCPUBusy,AvgGTW_PECPUBusy,MaxGTW_PECPUBusy,AvgVHAgedOut_SVPR,AvgVHAgedOutMBSecNode_SVPR,AvgLogVHReads_SVPR,AvgLogVHReadMBSecNode_SVPR,AvgPhysVHReads_SVPR,AvgPhysVHReadMBSecNode_SVPR,PreCompMBSecNode_SVPR,PostCompMBSecNode_SVPR,PreUnCompMBSecNode_SVPR,PostUnCompMBSecNode_SVPR,CompDBsSecNode_SVPR,UnCompDBsSecNode_SVPR,COMPCPU,UNCOMPCPU,PctCPUComp,PctCPUUnComp,CompRatioComp_SVPR,CompRatioUnComp_SVPR,TtlTCPUComp_Est1,TtlTCPUUnComp_Est1,TtlTCPUComp_Est2,TtlTCPUUnComp_Est2,TtlTCPUComp_Est3,TtlTCPUUnComp_Est3,CPUMSMBComp,CPUMSMBUnComp,AvgNtwReadMBSecNode,MaxNtwReadMBSecNode,AvgNtwWriteMBSecNode,MaxNtwWriteMBSecNode,TotalNtwReadMBSecNode,TotalNtwWriteMBSecNode,mnl_upld_ind
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,155000,2/15/22 15:50,15,50,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,33.338,11.407,57.526,19.477,0.772,10.5,51,0.272,25.331,40.361,286.408,66.098,1039.102,1391.607,484.087,137.258,51.001,55.399,81.859,823.546,332.392,491.153,1718.445,396.585,6234.61,160.929,80.669,95.804,99.984,98.712,97.738,99.989,97.894,99.562,100,99.983,11592.734,2332.746,12314.916,18678.915,0,3.203,244.088,10.218,13925.48,30993.831,1215.349,2778.041,40.278,10.717,0.444,0.001,254.306,60.667,3.203,0.141,215.716,39.594,16.815,13.851,50.995,0.445,16.817,16.268,314.972,3.344,431.432,30.666,3993.391,51.439,4.799,4.799,887.958,0,0,570.292,10803.765,58.446,1045.559,0.003,12251.196,16.006,2183.05,2.727,2.417,2.566,0,3.959,2063.658,752.168,2062.921,730.737,132.66,49.14,132.59,45.705,265.307,88.438,44.202,17.773,1.78,0.593,0.297,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.376,21.358,81.843,29.631,352.412,126.372,1040.042,358.065,29.329,110,39.283,170,0.581,0.322,0.095,0.048,30.999,10.443,0.676,0.368,0,0,0,0,0,0,39.564,13.099,1008.668,3387.063,112.877,10053.516,1741942.941,31907674.64,0.672,12.31,3.02,3.358,1.452,26.59,2.967,35.564,1.261,12.761,12.23,2.617,0.045,0.022,16.973,8.473,0.267,101.837,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,233000,2/20/22 23:30,23,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,0.803,0.281,234.499,79.83,0.07,3.5,2,0.026,41.115,45.223,292.455,4.742,425.644,722.841,248.75,77.555,28.577,35.073,42.482,465.332,210.437,254.895,1754.73,28.45,2553.865,120.845,102.203,30.756,100,40.176,45.713,100,38.201,91.717,100,100,445.817,72.793,125.254,190.525,0,0,275.511,6.029,518.61,315.779,50.136,7.894,34.716,0,0,0,281.54,0,0,0,66.401,0,4.101,0,34.716,0,4.101,0,281.54,0,132.802,4.101,58.03,34.716,4.778,4.494,60.658,0.283,0,8.987,161.524,0.567,12.787,0,125.252,0,1.94,0,0,0.878,0,0.357,27.039,11.303,27.018,10.212,1.261,0.497,1.258,0.483,11.515,3.838,1.919,1.053,0.034,0.011,0.006,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.07,13.37,42.49,15.209,297.192,101.642,425.788,149.13,8.127,30,11.204,30,0.02,0.023,0.001,0,0.15,0.051,0.021,0.023,0,0,0,0,0,0,0.117,0.042,0.054,0.151,0.583,1.125,5264.067,1594.548,0.002,0.001,2.794,2.783,0.004,0.001,0.009,0.002,0.308,0.526,12.458,2.936,0.001,0,0.018,0.011,0.004,0.109,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,45000,2/18/22 4:50,4,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,8.637,2.908,48.798,16.662,0.377,3,5,0.144,27.828,37.06,241.148,55.84,770.234,1067.222,380.12,103.862,35.6,38.492,65.371,623.173,230.949,392.224,1446.885,335.04,4621.405,132.717,86.908,90.601,100,94.32,94.743,100,93.373,99.672,100,100,3307.324,1881.041,596.824,708.874,0,0,219.165,6.174,5188.365,1305.698,318.569,208.632,26.825,3.117,0,0,225.339,47.432,0,0,232.304,5.88,15.934,0.184,29.943,0,20.454,0.184,272.772,0,464.608,16.118,527.201,29.943,4.807,4.742,383.748,0.065,0,474.02,2635.405,33.835,204.217,4.52,590.662,0,186.26,0,0,5.537,0,8.549,1003.245,337.795,1003.111,381.232,23.87,8.183,23.861,8.145,21.45,7.15,3.575,1.828,0.095,0.032,0.016,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.486,13.486,65.452,22.293,296.959,111.707,770.628,268.515,26.219,190,45.228,210,0.025,0.025,0.036,0.014,7.721,2.606,0.061,0.038,0,0,0,0,0,0,50.377,14.092,198.166,1240.707,119.899,2647.012,1900038.039,6004133.802,0.733,2.316,3.575,6.261,1.583,5.003,3.778,13.027,1.195,3.345,10.477,1.344,5.139,2.054,0.36,0.484,30.834,2.159,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,182000,2/19/22 18:20,18,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,4.713,1.659,202.098,68.1,8.64,4,5,2.939,67.179,98.579,39.358,518.358,272.482,830.199,280.692,803.888,270.314,792.467,11.422,4823.331,4754.801,68.53,236.15,3110.15,1634.895,1455.015,42.923,39.069,99.9,41.049,95.474,99.252,99.887,99.586,100,98.81,11118.583,548.11,511.664,771.677,0,9.185,12.582,2.27,11666.693,1283.341,1298.618,43.685,1.463,789.799,0.039,0.005,14.852,513.148,9.185,0.417,87.373,12.794,5.462,0.057,791.261,0.043,5.462,0.057,527.999,9.602,174.747,5.519,1342.303,791.305,115.604,94.164,5381.545,21.44,0,173.085,5767.528,11.197,618.191,0,468.757,27.506,19.308,0.194,0,1.232,0,1.162,334.1,162.772,334.052,168.835,9.087,3.829,9.077,4.249,37.85,12.617,6.308,3.732,0.162,0.054,0.027,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.589,266.484,11.441,3.889,557.788,188.638,272.953,92.245,878.676,700,138.369,690,0.111,0.102,0.003,0.004,2.652,0.904,0.114,0.103,0,0,0,0,0,0,25.358,8.458,10.902,33.801,82.543,116.903,1056079.617,309745.515,0.407,0.12,2.998,3.1,0.88,0.258,1.902,0.355,0.41,13.635,11.569,2.546,0.012,0.005,0.183,0.29,0.072,1.098,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,83000,2/20/22 8:30,8,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,136.109,46.612,14.268,4.799,70.907,84,48,24.315,50.697,56.948,2123.547,4132.694,6084.121,12340.362,4174.68,2199.889,747.563,1252.794,947.095,13199.336,7516.766,5682.57,12741.28,24796.165,36504.725,205.053,159.403,47.136,87.803,57.082,71.466,93.635,91.331,99.945,100,91.04,17890.139,1879.692,2560.811,6280.194,0,562.737,1550.833,1.032,19769.831,8841.005,2082.713,674.316,258.636,842.376,82.247,0,1551.866,4089.308,562.737,0,1456.335,4241.333,63.101,816.554,1101.012,82.247,63.101,816.554,5641.173,562.737,2912.67,879.654,2757.029,1183.259,9.296,7.899,330.225,1.397,0,2273.759,9512.408,92.725,811.707,0,758.55,22.071,186.639,3.149,0,58.921,0,69.542,1517.8,508.305,1517.695,509.387,12.658,4.365,12.655,4.3,40.245,13.415,6.707,2.582,0.136,0.045,0.023,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.493,422.766,949.378,325.529,6253.906,2130.987,6087.838,2052.555,829.867,1070,3604.465,7230,0.112,0.061,0.003,0.002,133.134,45.666,0.115,0.062,0,0,0,0,0,0,3391.039,903.928,3181.011,10994.135,6604.863,25132.897,99420031.86,98568108.14,38.356,38.028,3.751,3.456,82.85,82.14,254.328,115.438,4.733,21.868,8.144,2.49,0.007,0.004,0.024,0.033,0.044,0.146,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,195000,2/17/22 19:50,19,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,3.485,1.184,78.5,27.235,0.09,3.5,27,0.031,30.703,43.487,222.656,4.8,513.381,740.837,252.57,98.18,33.157,42.695,55.485,589.079,256.171,332.908,1335.935,28.8,3080.285,192.213,110.671,80.441,100,81.983,90.369,100,89.609,95.342,100,100,1888.485,288.74,293.351,439.109,0,0,196.234,13.448,2177.225,732.46,211.84,18.135,41.435,0,0,0,209.682,0,0,0,106.059,0.002,6.712,0,41.435,0,6.712,0,209.682,0,212.118,6.712,229.975,41.435,4.8,4.8,279.827,0,0,129.538,1563.334,13.501,148.361,0,281.805,0,4.367,0,0,1.297,0,1.261,131.505,55.388,131.509,60.223,1.76,0.681,1.761,0.66,30.46,10.153,5.077,2.285,0.085,0.028,0.014,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.708,14.413,55.505,18.757,227.52,77.427,513.697,176.018,10.595,30,15.264,70,0.066,0.051,0.002,0.001,2.694,0.901,0.068,0.051,0,0,0,0,0,0,15.668,5.147,139.995,486.688,51.194,1441.352,630736.089,4425851.619,0.243,1.708,3.044,3.476,0.526,3.688,1.175,5.11,0.503,2.224,11.183,2.526,0.007,0.005,0.024,0.02,0.044,0.144,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,170000,2/20/22 17:00,17,0,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,6.138,2.147,53.495,18.542,2.029,4,2,0.701,66.741,73.187,320.877,943.593,630.111,1894.581,648.86,189.11,63.723,138.404,50.706,1134.661,830.424,304.237,1925.26,5661.56,3780.665,112.083,82.403,55.113,99.887,63.59,59.918,99.345,89.598,97.563,100,98.855,2830.046,262.581,390.733,522.012,0,5.975,294.386,6.398,3092.627,912.745,304.728,71.174,37.547,99.238,0.08,0,300.784,938.795,5.975,0,142.07,10.689,10.431,0.178,136.784,0.08,10.431,0.178,1239.579,5.975,284.14,10.608,375.903,136.865,4.797,4.797,320.289,0,0,121.944,2427.905,12.553,248.29,0,367.889,8.649,54.591,0.139,0,1.316,0,1.539,265.128,94.863,265.084,92.113,7.383,2.97,7.377,2.496,37.71,12.57,6.285,2.798,0.094,0.031,0.016,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.398,46.513,50.717,17.319,1264.42,431.405,630.602,217.538,100.191,70,22.42,70,0.099,0.096,0.002,0.001,5.535,1.863,0.101,0.097,0,0,0,0,0,0,32.886,10.906,251.6,789.784,102.648,2384.556,1356172.173,7428210.366,0.523,2.866,3.015,3.139,1.13,6.19,2.466,8.293,0.782,3.2,11.455,2.613,0.015,0.007,0.024,0.013,0.088,0.146,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,15000,2/20/22 1:50,1,50,600,7011,48,72,,100,82,82,504.2,504.2,6,242.122,83.427,20.441,8.863,0.545,269.5,238,0.272,24.014,49.105,205.083,237.311,1399.849,1842.243,631.16,458.714,156.8,225.25,233.463,2752.281,1351.502,1400.78,1230.5,1423.865,8399.095,521.382,170.78,99.738,99.999,99.76,99.884,99.997,99.874,99.996,100,99.993,131740.841,129378.611,2355.983,1652.822,0,0.12,165.985,5.543,261119.452,4008.806,18115.859,1699.39,24.293,23.214,0.012,0,171.528,131.158,0.12,0,578.816,70.387,78.663,2.219,47.507,0.012,79.736,25.638,302.687,0.12,1157.632,80.882,19815.249,47.519,19.444,11.46,433.616,7.984,0,638.037,131001.82,75.878,13983.038,1.073,2325.929,30.135,1633.812,15.188,23.419,78.782,0,177.731,2733.066,934.373,2732.581,916.29,271.338,92.53,271.249,91.379,14.886,4.963,2.481,1.175,0.058,0.019,0.01,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.127,77.722,234.138,79.16,442.275,154.892,1399.917,475.943,272.056,700,137.668,670,0.026,0.016,0.002,0.001,238.688,82.204,0.028,0.016,0,0,0,0,0,0,272.69,104.248,14063.262,33692.345,786.433,131672.747,17839283.45,497042430.1,6.882,191.76,2.616,2.396,14.866,414.202,20.452,353.77,5.9,190.217,18.172,4.098,0.001,0,0.018,0.02,0.005,0.111,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,203000,2/20/22 20:30,20,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,1.016,0.396,203.806,70.809,0.084,3,3,0.03,37.305,42.314,278.918,4.797,476.802,760.516,260.02,71.705,25.241,30.342,41.364,430.232,182.049,248.183,1673.505,28.78,2860.81,109.511,88.835,46.818,100,54.146,55.919,100,49.029,93.676,100,100,510.205,93.098,146.496,220.969,0,0,260.057,5.888,603.303,367.465,55.862,8.928,29.709,0,0,0,265.944,0,0,0,102.095,0,7.208,0,29.709,0,7.208,0,265.944,0,204.19,7.208,64.79,29.709,4.797,4.797,122.333,0,0,20.307,229.999,1.419,22.023,0,145.17,0,2.018,0,0,1.006,0,0.633,43.252,19.365,43.238,17.348,1.312,0.557,1.31,0.497,25.31,8.437,4.218,2.662,0.053,0.018,0.009,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.34,10.676,41.37,14.566,283.736,98.743,476.985,161.928,7.734,30,13.038,50,0.049,0.067,0.001,0.001,0.306,0.104,0.05,0.067,0,0,0,0,0,0,1.391,0.457,6.694,18.046,4.942,40.981,55513.41,188693.937,0.021,0.073,3.044,2.696,0.046,0.157,0.104,0.189,0.541,0.587,11.087,2.905,0.002,0.001,0.019,0.018,0.012,0.114,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,132000,2/20/22 13:20,13,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,2.252,0.793,120.622,41.755,0.098,3.5,2,0.034,30.837,42.849,285.192,5.349,651.638,942.179,335.91,96.457,33.484,41.331,55.126,578.743,247.985,330.758,1711.15,32.095,3909.83,145.669,86.627,62.83,99.971,70.541,77.836,99.919,71.287,97.093,100,99.973,914.176,310.897,345.988,508.131,0,0.138,262.489,9.038,1225.072,854.118,106.185,27.821,39.469,0,0.002,0.006,271.528,0,0.138,0.554,145.626,0.697,10.333,0.008,39.469,0.008,10.333,0.008,271.528,0.692,291.252,10.341,134.006,39.477,4.795,4.795,378.741,0,0,180.485,472.193,16.896,40.464,0,330.59,14.631,11.765,0.168,0,1.577,0,1.854,318.071,116.327,317.995,111.083,3.086,1.124,3.083,1.097,48.44,16.147,8.073,3.587,0.107,0.036,0.018,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.335,14.415,55.14,19.075,290.566,108.173,652.141,227.918,9.261,30,20.277,50,0.129,0.085,0.002,0.001,1.464,0.492,0.132,0.086,0,0,0,0,0,0,45.81,14.896,21.021,65.359,155.333,226.808,1839518.115,608237.85,0.71,0.235,3.075,3.109,1.533,0.507,3.436,0.686,0.775,1.115,11.154,2.585,0.023,0.011,0.027,0.022,0.136,0.159,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,15000,2/19/22 1:50,1,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,192.615,68.922,24.662,10.629,13.618,278,132,4.979,35.427,43.061,917.576,973.592,3447.062,5338.23,1784.677,869.223,292.385,374.293,494.929,5215.335,2245.759,2969.576,5505.455,5841.555,20682.37,202.666,147.026,98.246,99.909,98.417,99.017,99.696,99.076,99.977,100,99.423,91733.723,85829.599,2513.056,2183.178,0,12.597,847.292,19.335,177563.322,4696.234,12588.307,1441.247,108.932,111.861,0.455,0.858,866.628,879.188,12.597,1.67,2121.662,67.255,273.643,2.981,220.793,1.313,302.803,2.982,1745.815,14.267,4243.323,276.624,14029.553,222.106,16.497,10.824,688.697,5.672,0,2378.872,89073.442,309.697,9562.497,29.159,2493.594,21.162,1396.059,1.354,0.001,107.657,0,152.187,3237.042,1090.17,3236.472,1082.478,170.662,57.508,170.611,57.275,27.728,9.245,4.621,2.162,0.197,0.066,0.033,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.314,126.188,496.129,166.675,1891.169,631.84,3450.379,1154.277,430.911,530,537.69,550,0.036,0.022,0.003,0.001,189.46,67.689,0.039,0.023,0,0,0,0,0,0,866.677,324.168,9979.478,24074.661,2604.292,92305.264,48944184.09,339949139.7,18.883,131.153,2.674,2.412,40.787,283.291,65.001,252.784,20.523,132.177,15.687,3.922,0.001,0,0.019,0.02,0.006,0.114,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,12000,2/19/22 1:20,1,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,0.87,0.3,228.876,78.128,0.135,4,2,0.049,42.461,46.737,266.348,38.523,413.124,717.996,247.568,85.458,29.16,39.94,45.518,512.746,239.64,273.106,1598.09,231.14,2478.745,134.15,112.823,50.545,99.982,61.846,65.485,99.95,65.423,95.022,100,99.974,716.504,115.431,292.468,441.169,0,0.113,247.748,5.747,831.935,733.637,79.896,23.677,36.358,3.155,0.001,0.003,253.494,33.652,0.113,0.25,74.417,0.366,5.073,0.004,39.513,0.004,5.073,0.004,287.146,0.363,148.833,5.077,103.572,39.517,4.766,3.844,75.781,0.922,0,19.924,450.4,1.213,38.978,0,288.202,3.831,9.84,0.045,0,0.908,0,0.423,34.978,14.24,34.969,13.762,1.754,0.667,1.753,0.623,12.24,4.08,2.04,1.007,0.057,0.019,0.01,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.936,13.734,45.519,15.556,304.882,107.483,413.23,140.142,16.916,30,12.367,70,0.019,0.018,0.001,0.001,0.242,0.082,0.021,0.018,0,0,0,0,0,0,0.1,0.023,0.088,0.588,0.75,5.851,2925.681,2203.491,0.001,0.001,4.427,6.709,0.002,0.002,0.007,0.006,0.38,0.839,8.139,1.041,0.001,0.001,0.019,0.021,0.005,0.113,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,154000,2/18/22 15:40,15,40,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,14.089,4.842,84.402,28.804,0.684,11,20,0.257,28.569,36.597,361.138,19.533,951.798,1332.469,467.507,135.766,46.72,49.686,86.08,814.598,298.118,516.48,2166.83,117.2,5710.785,133.655,92.61,89.665,100,97.275,93.948,100,91.976,99.716,100,100,4128.248,1667.126,7674.807,11950.769,0,0,331.257,4.732,5795.374,19625.576,457.342,1277.469,43.988,3.278,0,0,335.989,14.732,0,0,221.028,17.098,16.315,12.731,47.265,0,16.315,15.156,350.722,0,442.055,29.046,1734.812,47.265,4.799,4.799,507.518,0,0,239.63,3545.047,20.987,337.403,0,7646.232,15.162,899.9,3.977,2.424,1.832,0,2.421,1075.781,401.212,1075.364,384.21,50.962,19.874,50.947,17.974,203.365,67.788,33.873,14.272,1.19,0.397,0.198,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.699,17.404,86.092,29.327,380.729,140.137,952.022,327.345,10.698,130,35.448,160,0.395,0.199,0.036,0.018,12.534,4.253,0.432,0.215,0,0,0,0,0,0,40.066,12.885,318.315,1159.626,117.216,2946.432,1666526.919,10108216.09,0.643,3.9,3.11,3.643,1.389,8.424,3.005,12.176,1.224,4.802,11.554,2.421,0.028,0.012,6.915,3.463,0.167,41.49,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,154000,2/19/22 15:40,15,40,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,2.103,0.754,125.433,43.115,0.09,3,2,0.032,30.287,40.28,241.238,4.798,566.3,812.336,294.737,70.804,27.273,28.52,42.284,424.821,171.119,253.702,1447.425,28.79,3397.8,118.7,76.459,56.507,100,65.691,71.45,100,60.494,94.571,100,100,544.034,257.788,184.391,295.65,0,0,214.924,13.996,801.822,480.041,62.107,16.626,27.012,0,0,0,228.92,0,0,0,143.599,0.005,9.584,0,27.012,0,9.584,0,228.92,0,287.198,9.584,78.733,27.012,4.798,4.798,298.75,0,0,148.252,173.186,14.867,12.411,0,184.391,0,7.386,0,0,1.397,0,1.507,272.538,98.102,272.497,99.617,2.65,0.938,2.648,0.917,38.776,12.927,6.462,2.748,0.075,0.025,0.013,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.527,11.231,42.304,16.045,246.083,95.018,566.938,199.958,7.944,30,19.43,50,0.109,0.087,0.002,0.001,1.296,0.437,0.111,0.087,0,0,0,0,0,0,41.343,13.734,19.839,59.202,136.324,190.858,1712818.977,572657.331,0.661,0.221,3.01,2.984,1.427,0.477,3.101,0.622,0.719,0.652,11.508,2.687,0.019,0.009,0.024,0.013,0.117,0.147,0
